s0,q_assumed_ah,soc_min,soc_max,score_bias_offset_mv,rmse_no_bias_mv,bias_no_bias_mv,rmse_with_score_bias_mv,bias_with_score_bias_mv
0.32,3.0,0.001,0.32,-96.53181668818507,365.87924152490143,-96.53181668818507,352.91532659508533,1.8349827266794416e-13
0.33,3.0,0.001,0.33,-91.59197388128047,362.5493440846983,-91.59197388128047,350.7890209467448,-2.1247168414183007e-13
0.34,3.0,0.001,0.34,-85.82981608652022,358.1321938000336,-85.82981608652022,347.6951407577893,-1.2555144972017232e-13
0.35,3.0,0.001,0.35,-80.21940555892117,354.0467275482943,-80.21940555892117,344.8389946908984,-2.897341147388592e-14
0.36,3.0,0.001,0.36,-74.99429403994412,350.4424816579378,-74.99429403994412,342.32409908159326,3.8631215298514557e-14
0.37,3.0,0.001,0.37,-69.63030226414654,346.5481294485988,-69.63030226414654,339.48081982775756,1.5452486119405823e-13
0.38,3.0,0.001,0.38,-63.61784963371208,341.908358656107,-63.61784963371208,335.9376354725614,9.657803824628639e-15
0.39,3.0,0.001,0.39,-58.1589122805732,338.054268525289,-58.1589122805732,333.0138576553666,-1.7384046884331552e-13
0.4,3.0,0.001,0.4,-53.05693869578974,334.6019179374565,-53.05693869578974,330.3685892206698,3.8631215298514557e-14
0.41,3.0,0.001,0.41,-46.75445871166593,329.54032285493133,-46.75445871166593,326.2067518889079,9.657803824628639e-15
0.42,3.0,0.001,0.42,-41.04157936580724,325.40340516693124,-41.04157936580724,322.8048402013113,-2.897341147388592e-14
0.43,3.0,0.001,0.43,-35.68473016302157,321.7194383711703,-35.68473016302157,319.73426006459425,-1.5452486119405823e-13
0.44,3.0,0.001,0.44,-29.77560837058166,317.22317342261454,-29.77560837058166,315.822663693529,1.3520925354480096e-13
0.45,3.0,0.001,0.45,-23.707422537206995,312.70696540503246,-23.707422537206995,311.8069985254765,-5.794682294777183e-14
0.46,3.0,0.001,0.46,-18.100223507812057,308.85122452258634,-18.100223507812057,308.32038660793785,1.8832717458025847e-13
0.47,3.0,0.001,0.47,-12.624352183978232,305.0767038292828,-12.624352183978232,304.8153883111462,-8.692023442165776e-14
0.48,3.0,0.001,0.48,-6.199044037803974,300.1125918037052,-6.199044037803974,300.0485620897969,1.4969595928174392e-13
0.49,3.0,0.001,0.49,-0.44258657243569977,296.1663150722949,-0.44258657243569977,296.1659843746876,-1.448670573694296e-13
0.5,3.0,0.001,0.5,4.932346915631575,292.6743157078516,4.932346915631575,292.6327511215432,7.726243059702911e-14
0.51,3.0,0.001,0.51,11.238657284229758,287.8739464403967,11.238657284229758,287.6544830549595,-3.8631215298514557e-14
0.52,3.0,0.001,0.52,17.205251650718473,283.7286228120148,17.205251650718473,283.2064807140508,-1.4003815545711527e-13
0.53,3.0,0.001,0.53,22.777266575376128,280.11204883087436,22.777266575376128,279.1844480403312,8.692023442165776e-14
0.54,3.0,0.001,0.54,28.5949019083378,276.0504989587784,28.5949019083378,274.56549229690734,1.9315607649257278e-14
0.55,3.0,0.001,0.55,34.87124939231405,271.54854755926647,34.87124939231405,269.30022214503697,-1.8349827266794416e-13
0.56,3.0,0.001,0.56,40.59392551832347,267.8918695173963,40.59392551832347,264.7983892785953,-1.5452486119405823e-13
0.57,3.0,0.001,0.57,45.93870189463409,264.69407368272226,45.93870189463409,260.67717259282665,1.0623584207091504e-13
0.58,3.0,0.001,0.58,52.53528634348763,259.8830737533789,52.53528634348763,254.51769233652877,-1.7384046884331552e-13
0.59,3.0,0.001,0.59,58.392133900686474,256.27267444032947,58.392133900686474,249.53164601573764,-5.794682294777183e-14
0.6,3.0,0.001,0.6,63.86882397309625,253.2165291722831,63.86882397309625,245.02935328313492,0.0
0.61,3.0,0.001,0.61,70.02722860113431,249.57480238950086,70.02722860113431,239.54909568228996,3.8631215298514557e-14
0.62,3.0,0.001,0.62,76.14052873850397,246.51490905109932,76.14052873850397,234.46155392279732,-2.3178729179108734e-13
0.63,3.0,0.001,0.63,81.81598187204357,244.40906515125255,81.81598187204357,230.3083503445384,1.2555144972017232e-13
0.64,3.0,0.001992937260634986,0.64,87.49240733631841,243.12537233255281,87.49240733631841,226.83700167816136,-1.6418266501868687e-13
0.65,3.0,0.011992937260634995,0.65,93.92315966143302,242.91601091652814,93.92315966143302,224.0237229375759,-1.3520925354480096e-13
0.66,3.0,0.021992937260635004,0.66,106.3265221916877,257.1227313121931,106.3265221916877,234.10845699389589,-7.726243059702911e-14
0.67,3.0,0.03199293726063501,0.67,130.8565641742313,298.66708564045064,130.8565641742313,268.4745568158658,-1.1589364589554367e-13
0.68,3.0,0.04199293726063502,0.68,149.1502087484334,329.2657393764629,149.1502087484334,293.5475129470994,7.726243059702911e-14
0.69,3.0,0.05199293726063492,0.69,163.7764437488276,353.5424163193218,163.7764437488276,313.32015034129506,3.8631215298514557e-14
0.7,3.0,0.06199293726063493,0.7,175.96055994660003,373.7519559993075,175.96055994660003,329.7399065272313,-3.8631215298514557e-14
0.71,3.0,0.07199293726063494,0.71,186.20482408327277,390.76526633494854,186.20482408327277,343.5480415632444,-5.794682294777183e-14
0.72,3.0,0.08199293726063495,0.72,194.42716251146203,404.1413373524443,194.42716251146203,354.29973050337435,-1.7384046884331552e-13
0.73,3.0,0.09199293726063495,0.73,199.9073747556303,412.2855986380432,199.9073747556303,360.57794769320213,1.5452486119405823e-13
0.74,3.0,0.10199293726063496,0.74,202.90983385775786,415.5649435131091,202.90983385775786,362.65937407003645,-5.794682294777183e-14
0.75,3.0,0.11199293726063497,0.75,205.1230151903416,417.23240587971793,205.1230151903416,363.328266386474,-5.794682294777183e-14
0.76,3.0,0.12199293726063498,0.76,207.05499616584444,418.33720676722163,207.05499616584444,363.50274707155006,1.1589364589554367e-13
0.77,3.0,0.131992937260635,0.77,208.84941177776815,419.24143265989636,208.84941177776815,363.5179528700098,-1.9315607649257278e-14
0.78,3.0,0.141992937260635,0.78,210.6237114878073,420.11010374563375,210.6237114878073,363.49711336992493,-5.794682294777183e-14
0.79,3.0,0.151992937260635,0.79,212.54784718603966,421.2136240042021,212.54784718603966,363.65413472602404,-1.1589364589554367e-13
0.8,3.0,0.16199293726063502,0.8,214.9079197658901,423.213719478706,214.9079197658901,364.58803926747055,-1.9315607649257278e-13
0.81,3.0,0.17199293726063503,0.81,217.84086390001067,426.4300464082264,217.84086390001067,366.58961045700556,0.0
0.82,3.0,0.18199293726063492,0.82,220.678403442737,429.4966633411947,220.678403442737,368.4676730395546,5.794682294777183e-14
0.83,3.0,0.19199293726063493,0.83,223.14899515122067,431.9110966768553,223.14899515122067,369.7995692204149,-5.794682294777183e-14
0.84,3.0,0.20199293726063494,0.84,225.41513844768733,433.97854291529904,225.41513844768733,370.8441600854677,-1.5452486119405823e-13
0.85,3.0,0.21199293726063495,0.85,227.62800388313568,435.9999553040343,227.62800388313568,371.86214229644173,-5.794682294777183e-14
0.86,3.0,0.22199293726063496,0.86,229.86364782341255,438.16381346393825,229.86364782341255,373.0284584834983,-3.8631215298514557e-14
0.87,3.0,0.23199293726063497,0.87,232.082812115417,440.39360103188324,232.082812115417,374.2780946708338,1.3520925354480096e-13
0.88,3.0,0.24199293726063498,0.88,234.18630716152722,442.46162810004705,234.18630716152722,375.40520225349997,9.657803824628639e-14
0.89,3.0,0.251992937260635,0.89,236.1128673326127,444.2455899335837,236.1128673326127,376.30420945746783,-1.9315607649257278e-14
0.9,3.0,0.261992937260635,0.9,237.9006511355905,445.8352443611594,237.9006511355905,377.05748275804945,0.0
0.91,3.0,0.271992937260635,0.91,239.60353803281194,447.2984036177042,239.60353803281194,377.7115386655608,3.8631215298514557e-14
0.92,3.0,0.281992937260635,0.92,241.1899188394923,448.5859981594245,241.1899188394923,378.22852985316473,-9.657803824628639e-14
0.93,3.0,0.291992937260635,0.93,242.7319057230584,449.85547044595324,242.7319057230584,378.7494768764733,3.8631215298514557e-14
0.94,3.0,0.3019929372606349,0.94,244.3195928145686,451.2738737430374,244.3195928145686,379.41539991145623,7.726243059702911e-14
0.95,3.0,0.31199293726063493,0.95,245.99881541312055,452.9384880229462,245.99881541312055,380.3128406297295,-1.5452486119405823e-13
0.96,3.0,0.32199293726063494,0.96,247.66041690804335,454.6457445639471,247.66041690804335,381.27033840444494,-5.794682294777183e-14
0.97,3.0,0.33199293726063495,0.97,249.24874854187362,456.2632952420981,249.24874854187362,382.1665290622503,9.657803824628639e-14
0.98,3.0,0.34199293726063495,0.98,250.79921682227663,457.8218738134215,250.79921682227663,383.0151706961034,-2.3178729179108734e-13
0.99,3.0,0.35199293726063496,0.99,252.24274485560932,459.2209353753796,252.24274485560932,383.74140401414417,-1.1589364589554367e-13
0.2,3.05,0.001,0.2,-156.17071257576873,409.635974169605,-156.17071257576873,378.69821740728855,-1.9315607649257278e-13
0.21,3.05,0.001,0.21,-151.07243085946226,405.6906841453054,-151.07243085946226,376.5130168221266,1.7384046884331552e-13
0.22,3.05,0.001,0.22,-146.42690196131022,402.3150287272499,-146.42690196131022,374.7219565515487,-2.1247168414183007e-13
0.23,3.05,0.001,0.23,-141.82458063995432,398.9517299912788,-141.82458063995432,372.891768733684,2.3178729179108734e-13
0.24,3.05,0.001,0.24,-136.28186113337543,394.590104306034,-136.28186113337543,370.3087964689337,1.7384046884331552e-13
0.25,3.05,0.001,0.25,-131.32851911779974,391.0427627025119,-131.32851911779974,368.33037117286256,0.0
0.26,3.05,0.001,0.26,-126.69508710955537,387.866120830606,-126.69508710955537,366.5903471048909,-3.8631215298514557e-14
0.27,3.05,0.001,0.27,-120.97565284099498,383.3976045688637,-120.97565284099498,363.8112348579106,9.657803824628639e-14
0.28,3.05,0.001,0.28,-115.71177196254965,379.61292804131284,-115.71177196254965,361.54772985787906,-9.657803824628639e-14
0.29,3.05,0.001,0.29,-110.78091438851439,376.2362958283982,-110.78091438851439,359.5571433109328,-5.794682294777183e-14
0.3,3.05,0.001,0.3,-105.31374493095156,372.1449399663208,-105.31374493095156,356.93258673194157,-2.1247168414183007e-13
0.31,3.05,0.001,0.31,-99.668721733678,367.97151351779485,-99.668721733678,354.21629080062274,0.0
0.32,3.05,0.001,0.32,-94.45104074758493,364.3642223665546,-94.45104074758493,351.90948757099767,2.897341147388592e-14
0.33,3.05,0.001,0.33,-89.26144051518779,360.7084524231256,-89.26144051518779,349.4896034027906,1.3520925354480096e-13
0.34,3.05,0.001,0.34,-83.21120197994026,356.0345816492378,-83.21120197994026,346.17411687646637,-2.897341147388592e-14
0.35,3.05,0.001,0.35,-77.78036876428843,352.2126556853885,-77.78036876428843,343.5170578877348,1.8349827266794416e-13
0.36,3.05,0.001,0.36,-72.70829669184404,348.78519013247245,-72.70829669184404,341.1225768663161,-7.726243059702911e-14
0.37,3.05,0.001,0.37,-66.52780716738826,343.88989542225704,-66.52780716738826,337.3934069406657,0.0
0.38,3.05,0.001,0.38,-60.84830256414386,339.777639157869,-60.84830256414386,334.284800950862,1.2555144972017232e-13
0.39,3.05,0.001,0.39,-55.51539062849314,336.1013904076295,-55.51539062849314,331.4848202215413,1.7384046884331552e-13
0.4,3.05,0.001,0.4,-49.62685827585174,331.5907346779356,-49.62685827585174,327.85605112903073,-7.726243059702911e-14
0.41,3.05,0.001,0.41,-43.616861177537594,327.0542804120073,-43.616861177537594,324.1327995696136,-2.221294879664587e-13
0.42,3.05,0.001,0.42,-38.03485120776435,323.13408339468725,-38.03485120776435,320.8878089690038,4.8289019123143196e-14
0.43,3.05,0.001,0.43,-32.46254292447204,319.1445226121826,-32.46254292447204,317.48922756565264,3.8631215298514557e-14
0.44,3.05,0.001,0.44,-26.08803019883622,314.1761723650771,-26.08803019883622,313.0911719648371,2.0281388031720143e-13
0.45,3.05,0.001,0.45,-20.315820686016224,310.13601355144493,-20.315820686016224,309.46989244744907,-1.1106474398322935e-13
0.46,3.05,0.001,0.46,-14.918475675616527,306.5566548295823,-14.918475675616527,306.1934383748609,-1.1589364589554367e-13
0.47,3.05,0.001,0.47,-8.405743750972194,301.4658361333272,-8.405743750972194,301.34862506332934,-7.726243059702911e-14
0.48,3.05,0.001,0.48,-2.4499985799108313,297.29751566967997,-2.4499985799108313,297.2874204037602,-1.6418266501868687e-13
0.49,3.05,0.001,0.49,3.1272105928859686,293.62815205173916,3.1272105928859686,293.61149880620644,8.209133250934344e-14
0.5,3.05,0.001,0.5,9.255438220437503,289.1056193616749,9.255438220437503,288.9574294075951,2.0281388031720143e-13
0.51,3.05,0.001,0.51,15.441910196782207,284.6785798139311,15.441910196782207,284.25946108151135,-2.221294879664587e-13
0.52,3.05,0.001,0.52,21.185554839195273,280.90807629734684,21.185554839195273,280.1080498579637,-1.9315607649257278e-13
0.53,3.05,0.001,0.53,26.913954174145953,277.05154945592636,26.913954174145953,275.7411832255777,5.794682294777183e-14
0.54,3.05,0.001,0.54,33.378153446304616,272.292504423476,33.378153446304616,270.23898097373666,1.5452486119405823e-13
0.55,3.05,0.001,0.55,39.23320859665276,268.51218472276935,39.23320859665276,265.63047394417333,6.760462677240048e-14
0.56,3.05,0.001,0.56,44.69130949978895,265.23907532314104,44.69130949978895,261.4468472433144,-1.9315607649257278e-13
0.57,3.05,0.001,0.57,51.28052515006392,260.463724952575,51.28052515006392,255.36573724073537,-1.7384046884331552e-13
0.58,3.05,0.001,0.58,57.28049320217716,256.71345430757947,57.28049320217716,250.24136892417494,-1.5452486119405823e-13
0.59,3.05,0.001,0.59,62.891063325979395,253.54877836781685,62.891063325979395,245.62511509521974,-2.1247168414183007e-13
0.6,3.05,0.001,0.6,69.08768797478756,249.8927141467798,69.08768797478756,240.15257640496506,6.760462677240048e-14
0.61,3.05,0.001,0.61,75.30359030117914,246.73253634491294,75.30359030117914,234.96023871912016,2.0281388031720143e-13
0.62,3.05,0.001,0.62,81.08046872030526,244.55721997207857,81.08046872030526,230.72535931831857,-9.657803824628639e-15
0.63,3.05,0.002452069436690074,0.63,86.8737784133459,243.22430571172413,86.8737784133459,227.1805658790802,-8.692023442165776e-14
0.64,3.05,0.012452069436690083,0.64,93.36659877333098,243.00637039006014,93.36659877333098,224.35412695925814,0.0
0.65,3.05,0.022452069436690092,0.65,106.79607053199682,259.1496457244064,106.79607053199682,236.1210244726422,0.0
0.66,3.05,0.0324520694366901,0.66,131.09083147743314,300.1228338333484,131.09083147743314,269.9794608682574,8.692023442165776e-14
0.67,3.05,0.04245206943669011,0.67,149.25094091226222,330.40431879841293,149.25094091226222,294.77308309519657,1.9315607649257278e-14
0.68,3.05,0.05245206943669012,0.68,163.809900664182,354.48536386271064,163.809900664182,314.3663303174644,1.9315607649257278e-14
0.69,3.05,0.062452069436690016,0.69,175.94526476185584,374.5563805119267,175.94526476185584,330.65956207264844,-1.9315607649257278e-13
0.7,3.05,0.07245206943669003,0.7,186.13248827284028,391.4400839887452,186.13248827284028,344.35452104259775,1.5452486119405823e-13
0.71,3.05,0.08245206943669003,0.71,194.24840884131552,404.6046016120748,194.24840884131552,354.9259631363743,7.726243059702911e-14
0.72,3.05,0.09245206943669004,0.72,199.60208540516723,412.47830839767835,199.60208540516723,360.96725945786085,0.0
0.73,3.05,0.10245206943669005,0.73,202.56527983850577,415.66653796447827,202.56527983850577,362.96828812903607,1.7384046884331552e-13
0.74,3.05,0.11245206943669006,0.74,204.75854120193782,417.29919568859873,204.75854120193782,363.610448869674,-1.3520925354480096e-13
0.75,3.05,0.12245206943669007,0.75,206.68509292073497,418.39001452500594,206.68509292073497,363.77393614521355,7.726243059702911e-14
0.76,3.05,0.13245206943669008,0.76,208.47975727271168,419.28754099831656,208.47975727271168,363.78322232330373,-9.657803824628639e-14
0.77,3.05,0.1424520694366901,0.77,210.2421102840871,420.1585308634761,210.2421102840871,363.7738942264114,-1.5452486119405823e-13
0.78,3.05,0.1524520694366901,0.78,212.15595132921678,421.2872354428219,212.15595132921678,363.9681127003444,-3.8631215298514557e-14
0.79,3.05,0.1624520694366901,0.79,214.52355325262644,423.3659319921975,214.52355325262644,364.990900532451,-1.1589364589554367e-13
0.8,3.05,0.17245206943669011,0.8,217.42938910647393,426.5889967915149,217.42938910647393,367.0185730128336,1.1589364589554367e-13
0.81,3.05,0.18245206943669012,0.81,220.23657641885293,429.6222051020058,220.23657641885293,368.87814996826893,0.0
0.82,3.05,0.19245206943669002,0.82,222.70130029273997,432.0162257189102,222.70130029273997,370.1920449338901,7.726243059702911e-14
0.83,3.05,0.20245206943669003,0.83,224.96127967592386,434.07734864731276,224.96127967592386,371.2351912942138,1.9315607649257278e-13
0.84,3.05,0.21245206943669004,0.84,227.18199323435746,436.1034466670252,227.18199323435746,372.25603842640794,1.9315607649257278e-13
0.85,3.05,0.22245206943669005,0.85,229.4411814840155,438.2717430341318,229.4411814840155,373.41513759004886,5.794682294777183e-14
0.86,3.05,0.23245206943669006,0.86,231.6665325199929,440.49625050768026,231.6665325199929,374.65659532629087,1.7384046884331552e-13
0.87,3.05,0.24245206943669007,0.87,233.7688112656834,442.5490540534771,233.7688112656834,375.76829047041304,-5.794682294777183e-14
0.88,3.05,0.2524520694366901,0.88,235.71328820347816,444.31979810275544,235.71328820347816,376.6421760111014,9.657803824628639e-14
0.89,3.05,0.2624520694366901,0.89,237.51317623068155,445.9040958634503,237.51317623068155,377.38303330252455,7.726243059702911e-14
0.9,3.05,0.2724520694366901,0.9,239.20926256380355,447.35574716209226,239.20926256380355,378.0292227098788,1.7384046884331552e-13
0.91,3.05,0.2824520694366901,0.91,240.81042100696658,448.6380683707073,240.81042100696658,378.53197688682377,0.0
0.92,3.05,0.2924520694366901,0.92,242.37008842186648,449.90958425487054,242.37008842186648,379.0453458925028,7.726243059702911e-14
